Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution
1856.98866647,1,29,47.2844454033,48.3264744936,45.735630205,46.9713224832,44.7381807666,38.4455362763,-6.46818615681,-5.94124552916,-5.52006021682,-6.0630196712,-6.52262096175,-0.978121556363,-0.635986254546,0,-1.42893321124,-0.845050425198,-1.77472623523,27.1436867168,1.17609501434,1.52507995033,1.49133527611,1.52842082795,-3.33341263729,-6.30260527342,-6.46013611519,-3.46797258558,0
1982.35279434,1,29,47.9472882764,48.9922842291,45.829750617,47.2374072828,45.5512313409,38.6627124213,-6.67056597484,-5.87530484249,-5.98393470762,-6.41122319709,-6.68811545206,-0.964156891998,-0.744161571816,0,-1.42893321124,-0.82332244663,-1.76359751593,27.3138275445,1.1760946066,1.52511515042,1.49134092389,1.55841962948,-3.33322097036,-6.69825343879,-6.56017181729,-3.46853428732,0
1736.07221307,1,29,46.5677403426,47.5813734776,45.6374248248,46.6750596995,44.0427338007,38.2045947494,-6.09983808054,-6.00508542526,-4.99316932541,-5.54249455184,-6.30325622345,-0.979724795065,-0.494176299407,0,-1.42893321124,-0.87715449203,-1.7750746051,27.2094835989,1.17609565618,1.52505961059,1.49132809687,1.47315509696,-3.33423704282,-5.86768149554,-6.35029449358,-3.46673802735,0
1817.16559867,1,29,47.0592382447,48.097594528,45.7045545413,46.8800887135,44.4818491507,38.371351755,-6.37592918688,-5.96231256047,-5.35956195072,-5.92055501417,-6.46069443539,-0.976516903896,-0.542534579433,0,-1.42893321124,-0.868977929544,-1.77275149476,26.9927012585,1.17609518019,1.52507160564,1.49133321598,1.51253812823,-3.33354708909,-6.16782358204,-6.42610645412,-3.46773367288,0
2163.94160238,1,29,48.757705921,49.7907047371,45.9546760983,47.5580832132,46.6315590917,38.9283433361,-6.74440471062,-5.7817309739,-6.50323198919,-6.65100937678,-6.85544530288,-1.00097548928,-0.777075716531,0,-1.42893321124,-0.879198346939,-1.79554565425,27.3108308778,1.17609430387,1.52520579494,1.49134686433,1.56691464983,-3.33353119768,-7.18434474193,-6.68395189599,-3.46932158236,0
2044.35576889,1,29,48.2401334227,49.2822283942,45.8736403203,47.3537230852,45.9361028437,38.7584822539,-6.71498761259,-5.84309700911,-6.18322509755,-6.51699115739,-6.75114989463,-0.959305675441,-0.755133975949,0,-1.42893321124,-0.848787697857,-1.75941742484,27.3172506015,1.17609447692,1.52514095805,1.49134316595,1.56330216374,-3.33326638119,-6.87328270099,-6.60459952023,-3.46876658949,0
1940.59165733,1,29,47.7345061721,48.7800092214,45.7990422347,47.1524442377,45.2793256903,38.5932131146,-6.61846815901,-5.89720499486,-5.8366085408,-6.31267683106,-6.63811023952,-0.972117246231,-0.740489237529,0,-1.42893321124,-0.821235636919,-1.77032245815,27.310243685,1.17609472253,1.52510187082,1.49133918823,1.55190616766,-3.33324452559,-6.57143992117,-6.52808169107,-3.46838030044,0
2030.34489633,1,29,48.1760333205,49.2189769513,45.8638756447,47.3283227794,45.8508257849,38.7375077918,-6.70790999028,-5.85034740496,-6.13993948251,-6.49673576191,-6.7379136328,-0.959775498609,-0.752158255272,0,-1.42893321124,-0.841022414004,-1.75984016009,27.3166477201,1.17609450241,1.52513457864,1.49134268941,1.56262931578,-3.33324889288,-6.83492252221,-6.59484934027,-3.46871376536,0
2002.54691314,1,29,48.0488568325,49.0934842287,45.8445022411,47.2779278257,45.6816335924,38.6958938422,-6.69386777949,-5.86473240356,-6.05405954931,-6.45654846161,-6.71165250007,-0.960707641591,-0.746254337936,0,-1.42893321124,-0.825615862474,-1.76067887925,27.3154515858,1.17609455298,1.52512192171,1.49134174396,1.56129436565,-3.33321419555,-6.7588147994,-6.5755046965,-3.46860896073,0
1983.45396827,1,29,47.9528989978,48.9978815792,45.8305603476,47.2396476215,45.5584010549,38.664545006,-6.67193971033,-5.87472737074,-5.98781946135,-6.41382170605,-6.68943400897,-0.963946990278,-0.744258405357,0,-1.42893321124,-0.823377472441,-1.76342019003,27.3139220451,1.17609460355,1.52511550059,1.49134096965,1.55859137898,-3.33322034924,-6.701597307,-6.56101798223,-3.4685383477,0
2071.66131198,1,29,48.3650569846,49.4054980185,45.8926705249,47.4032252944,46.1022978037,38.7993590142,-6.7287810662,-5.82896684016,-6.26758367136,-6.55646654136,-6.7769458125,-0.958390045333,-0.760933305637,0,-1.42893321124,-0.863921322977,-1.75859356356,27.3184255464,1.17609442725,1.52515339076,1.49134409465,1.56461346529,-3.33330046386,-6.9480421787,-6.62360147446,-3.46886953751,0
2078.5095633,1,29,48.3963879105,49.4364141357,45.897443315,47.4156404868,46.1439796282,38.8096109373,-6.73224047504,-5.82542298286,-6.28874086691,-6.56636699819,-6.78341544865,-0.958160404594,-0.762387782008,0,-1.42893321124,-0.86771684786,-1.75838693851,27.3187202235,1.17609441479,1.5251565089,1.49134432758,1.56494234073,-3.33330901182,-6.96679191353,-6.62836717927,-3.46889535696,0
2096.15456788,1,29,48.4771142603,49.5160717012,45.9097407465,47.4476291093,46.2513758012,38.8360257433,-6.74115388693,-5.81629198352,-6.34325387977,-6.59187622644,-6.80008492442,-0.957568718964,-0.766135343395,0,-1.42893321124,-0.877496286553,-1.75785455444,27.3194794798,1.17609438269,1.52516454299,1.49134492771,1.5657897116,-3.33333103624,-7.01510193331,-6.64064635528,-3.46896188258,0
2050.72407374,1,29,48.2692685812,49.3109778149,45.8780786186,47.3652681828,45.974863478,38.7680156908,-6.71820457543,-5.8398015162,-6.20289953191,-6.52619775982,-6.75716611882,-0.95909212863,-0.756486518152,0,-1.42893321124,-0.85231722071,-1.75922528071,27.3175246267,1.17609446534,1.52514385765,1.49134338254,1.56360799058,-3.33327433009,-6.89071839686,-6.60903122983,-3.46879059943,0
1981.95150291,1,29,47.945243609,48.9902444345,45.8294555338,47.2365908553,45.5486185431,38.662044588,-6.67006535612,-5.8755152856,-5.98251901991,-6.41027624461,-6.6876349416,-0.964233384694,-0.744126283594,0,-1.42893321124,-0.823302394042,-1.76366213729,27.3137931064,1.17609460772,1.52511502282,1.49134090721,1.55835704028,-3.3332211967,-6.69703486138,-6.55986345661,-3.46853280763,0
1810.07188248,1,29,47.0191219062,48.0568239493,45.6990190075,46.8638371663,44.4361885867,38.3581372046,-6.35949537607,-5.96606524829,-5.33097226105,-5.89517766629,-6.44966341173,-0.976231065817,-0.525887954793,0,-1.42893321124,-0.873240155801,-1.7723997326,26.9658060932,1.17609520974,1.5250701192,1.49133284901,1.50970892971,-3.3335710391,-6.14381480722,-6.42004472228,-3.46769111517,0
1786.13503287,1,29,46.8766190702,47.9083734881,45.6795052497,46.8048242376,44.3000846119,38.3101430268,-6.28490703055,-5.97870071503,-5.22591929126,-5.79046918754,-6.40564461039,-0.976670981708,-0.500500934528,0,-1.42893321124,-0.878828249825,-1.77258875044,26.9887515371,1.17609533941,1.52506618727,1.49133141031,1.49863519568,-3.33374211502,-6.05723052435,-6.3981769667,-3.46743708531,0
1950.9141104,1,29,47.7871013226,48.8324790285,45.806632685,47.1734452714,45.3465349072,38.6103918455,-6.63134561631,-5.89179174917,-5.87302439419,-6.33703536895,-6.65047045039,-0.97014961822,-0.741396959422,0,-1.42893321124,-0.821751451306,-1.76866019736,27.3111295378,1.17609469388,1.52510515325,1.49133961725,1.55351615505,-3.33323870325,-6.60278548974,-6.53601367869,-3.46841836267,0
2038.39072618,1,29,48.2128431989,49.2552994819,45.8694830698,47.3429090614,45.8997966611,38.7495525059,-6.71197435848,-5.84618382049,-6.1647965135,-6.5083675475,-6.74551463766,-0.959505699762,-0.753867081195,0,-1.42893321124,-0.845481676076,-1.75959740177,27.3169939285,1.17609448777,1.52513824205,1.49134296307,1.56301570287,-3.33325893565,-6.8569510911,-6.60044844116,-3.46874409994,0
2166.89690403,1,29,48.7698613956,49.8025955769,45.9566290875,47.5628660564,46.6480489334,38.932344075,-6.74446517842,-5.78022557977,-6.51007689134,-6.65348549343,-6.857836086,-1.00298765625,-0.777543619329,0,-1.42893321124,-0.879178509667,-1.79729305268,27.3104235024,1.17609430055,1.52520762063,1.49134694779,1.56695810785,-3.33354022705,-7.19168032727,-6.68582974118,-3.46933753716,0
1825.96824118,1,29,47.1090188924,48.1481870269,45.7114236243,46.9002553733,44.5385096669,38.387749784,-6.39632201873,-5.95765582367,-5.39503909847,-5.95204594432,-6.47438291053,-0.976871602386,-0.563191493465,0,-1.42893321124,-0.863688902893,-1.77318799891,27.026075659,1.17609514353,1.52507345018,1.49133367136,1.51604890064,-3.33351736935,-6.19761624021,-6.43362849995,-3.46778648305,0
2048.415219,1,29,48.2587055114,49.3005545959,45.8764694956,47.3610824609,45.960810653,38.7645593046,-6.71703825251,-5.84099631051,-6.19576648598,-6.52285986879,-6.75498491235,-0.959169550892,-0.755996148494,0,-1.42893321124,-0.851037577893,-1.75929494334,27.3174252777,1.17609446954,1.52514280639,1.49134330402,1.56349711182,-3.33327144818,-6.88439701465,-6.60742449555,-3.46878189453,0
2075.14594194,1,29,48.3809992563,49.421229221,45.8950990875,47.4095425788,46.1235069749,38.8045755515,-6.7305413345,-5.82716360153,-6.27834919295,-6.56150424031,-6.78023778981,-0.958273196087,-0.761673394121,0,-1.42893321124,-0.86585261888,-1.7584884255,27.3185754884,1.17609442091,1.52515497738,1.49134421317,1.56478080862,-3.33330481336,-6.95758270002,-6.62602643187,-3.46888267535,0
2000.7780685,1,29,48.0407643227,49.0854988605,45.8432694703,47.2747210879,45.6708675342,38.6932458583,-6.69297424383,-5.86564775153,-6.04859482696,-6.45399125843,-6.70998144848,-0.960766955826,-0.745878659151,0,-1.42893321124,-0.824635510914,-1.76073224872,27.3153754732,1.1760945562,1.52512111632,1.4913416838,1.56120941994,-3.33321198769,-6.75397190353,-6.57427375577,-3.46860229179,0
2259.17233712,1,29,49.1254333111,50.1485893071,46.0154371499,47.7019188839,47.1345776323,39.0499629217,-6.73419017601,-5.73371706682,-6.71082691629,-6.70940501298,-6.91011010838,-1.03076527137,-0.770216227343,0,-1.42893321124,-0.878757942005,-1.82349404158,27.2990601398,1.17609422828,1.52527536994,1.49134928945,1.56772760585,-3.33395724015,-7.40782546056,-6.74153729825,-3.47002246251,0
1957.4566556,1,29,47.8204370178,48.865735279,45.8114436407,47.1867560815,45.3891332447,38.6212800153,-6.63950756638,-5.88836074257,-5.89610537747,-6.35247422192,-6.65830456092,-0.968902502334,-0.741972288897,0,-1.42893321124,-0.822078383182,-1.76760662838,27.3116910063,1.17609467572,1.52510723371,1.49133988916,1.55453659227,-3.33323501294,-6.62265284083,-6.54104110649,-3.46844248716,0
2101.61917512,1,29,48.5013670531,49.5399465801,45.9134907848,47.4572209555,46.2838155827,38.8439743642,-6.7431295448,-5.81347724792,-6.35888431612,-6.59879216918,-6.80502763847,-0.958542213715,-0.767208419856,0,-1.42893321124,-0.879616682204,-1.7586959094,27.3194217508,1.17609437387,1.52516729416,1.49134510423,1.56599819198,-3.33334078318,-7.02964937118,-6.64435124462,-3.46898512216,0
1960.20130339,1,29,47.8344215971,48.8796865306,45.8134618734,47.1923400682,45.4070035733,38.625847686,-6.6429315669,-5.88692140904,-5.90578802662,-6.3589509389,-6.66159103025,-0.968379327675,-0.742213644016,0,-1.42893321124,-0.822215533606,-1.76716464813,27.3119265467,1.1760946681,1.52510810648,1.49134000324,1.55496467349,-3.33323346483,-6.63098734667,-6.54315015093,-3.46845260757,0
2090.26097541,1,29,48.4501509231,49.4894653477,45.9056332922,47.4369446176,46.2155044999,38.8272029572,-6.73817672605,-5.81934182058,-6.32504603624,-6.58335591153,-6.79451716747,-0.957766347361,-0.764883623709,0,-1.42893321124,-0.874229864828,-1.75803237558,27.3192258813,1.17609439341,1.52516185953,1.49134472726,1.565506682,-3.33332367988,-6.99896594605,-6.63654499849,-3.46893966241,0
2078.48600739,1,29,48.3962801416,49.4363077936,45.897426898,47.4155977823,46.1438362553,38.8095756738,-6.73222857572,-5.82543517265,-6.28866809256,-6.56633294362,-6.78339319506,-0.958161194488,-0.762382779049,0,-1.42893321124,-0.867703792404,-1.75838764924,27.3187192099,1.17609441483,1.52515649817,1.49134432677,1.5649412095,-3.33330898242,-6.96672742012,-6.62835078669,-3.46889526814,0
2049.9571504,1,29,48.2657598872,49.3075155746,45.8775441224,47.3638778277,45.9701956055,38.7668675964,-6.71781716246,-5.84019838641,-6.20053017564,-6.52508902547,-6.75644159591,-0.959117845683,-0.75632363396,0,-1.42893321124,-0.851892166706,-1.75924842028,27.3174916263,1.17609446673,1.52514350846,1.49134335646,1.56357116041,-3.33327337282,-6.88861864779,-6.60849752712,-3.46878770796,0
1998.58217474,1,29,48.0299805103,49.0747793932,45.8416846316,47.2704259619,45.6569004043,38.6897215203,-6.69081243678,-5.86679391752,-6.04118919289,-6.44952068072,-6.70754867812,-0.96106330724,-0.745588729082,0,-1.42893321124,-0.824133430981,-1.76098404193,27.3152203183,1.17609456155,1.5251203112,1.49134159841,1.56095091711,-3.33321181623,-6.74753621613,-6.57264281072,-3.46859413032,0
2042.76610042,1,29,48.2328606486,49.2750519086,45.8725324238,47.3508411758,45.9264273398,38.7561024992,-6.71418458815,-5.84391963637,-6.17831392751,-6.51469298763,-6.7496481132,-0.959358981406,-0.75479635177,0,-1.42893321124,-0.847906651594,-1.75946538823,27.3171821988,1.17609447981,1.52514023424,1.49134311188,1.56322582266,-3.33326439698,-6.86893036915,-6.60349326838,-3.46876059609,0
1877.09501111,1,29,47.3981506752,48.4420341359,45.7513200561,47.0173856751,44.867600525,38.4829914407,-6.5147659543,-5.93060895554,-5.60109449249,-6.1349489236,-6.55388716374,-0.978931732407,-0.683169249025,0,-1.42893321124,-0.832969621895,-1.77572326572,27.2199180527,1.17609493061,1.52508416349,1.49133631625,1.53643987451,-3.33334475367,-6.37065545864,-6.47731741566,-3.46809321066,0
2020.98254657,1,29,48.1332003295,49.1767110519,45.85735069,47.3113497789,45.7938419213,38.72349223,-6.70318057923,-5.85519226681,-6.11101515492,-6.48320069504,-6.72906889366,-0.960089443997,-0.750169818245,0,-1.42893321124,-0.835833493533,-1.76012264037,27.3162448625,1.17609451944,1.52513031579,1.49134237099,1.56217970511,-3.33323720683,-6.80928947123,-6.58833407189,-3.4686784672,0
1781.8463765,1,29,46.8501588203,47.8803608695,45.6759004092,46.7937078939,44.2780385266,38.3011011811,-6.26905300688,-5.98096097436,-5.20598064965,-5.76922631701,-6.39687345829,-0.976932588148,-0.499959131514,0,-1.42893321124,-0.878684866531,-1.77280170242,27.0076606589,1.17609536655,1.52506562388,1.49133112646,1.49645243034,-3.33378451325,-6.0409927125,-6.39407509082,-3.46737720016,0
2043.26277618,1,29,48.235132953,49.2772941286,45.8728785748,47.3517415991,45.9294503528,38.7568460294,-6.71443548498,-5.84366261484,-6.17984837271,-6.51541102743,-6.75011732956,-0.959342326499,-0.754901839015,0,-1.42893321124,-0.84818192555,-1.75945040255,27.3172035705,1.17609447891,1.52514046039,1.49134312877,1.56324967465,-3.33326501693,-6.87029021103,-6.60383890554,-3.46876246866,0
2062.66489855,1,29,48.3238981618,49.3648841219,45.8864006043,47.3869156998,46.0475412085,38.785891264,-6.72423650868,-5.83362233598,-6.23978987859,-6.54346050543,-6.76844677839,-0.958691719867,-0.75902258856,0,-1.42893321124,-0.858935216391,-1.75886500283,27.3180384349,1.17609444361,1.52514929453,1.49134378867,1.56418142807,-3.33328923457,-6.92341101986,-6.61734086153,-3.46883561902,0
1992.15251353,1,29,47.9972199836,49.0420969405,45.8369566834,47.2573448143,45.6150370514,38.6790212131,-6.68279131164,-5.8701657261,-6.01850644504,-6.43434820715,-6.69984973603,-0.962288905596,-0.745023326245,0,-1.42893321124,-0.823812139933,-1.76201943281,27.3146685373,1.1760945794,1.52511826663,1.49134133118,1.55994808635,-3.33321544286,-6.72801165301,-6.56770212532,-3.46857042207,0
1977.62714009,1,29,47.9232100369,48.9682633723,45.826275683,47.2277929379,45.5204627319,38.6548479397,-6.66467063092,-5.87778304485,-5.96726340562,-6.40007177529,-6.68245690533,-0.965057678819,-0.743746013635,0,-1.42893321124,-0.823086305042,-1.76435850459,27.313421998,1.17609461972,1.52511364772,1.49134072748,1.55768257176,-3.33322363585,-6.68390333048,-6.55654052628,-3.46851686229,0
2006.53570304,1,29,48.0671056488,49.1114914381,45.8472821707,47.2851591015,45.7059113288,38.7018651136,-6.69588272526,-5.86266827046,-6.06638263791,-6.46231502015,-6.71542076412,-0.960573886473,-0.747101503202,0,-1.42893321124,-0.827826580304,-1.7605585297,27.3156232215,1.17609454573,1.52512373788,1.49134187962,1.5614859204,-3.33321917434,-6.7697356534,-6.5782804993,-3.46862399936,0
2047.84665842,1,29,48.2561043321,49.2979878551,45.8760732455,47.3600517176,45.9573501137,38.7637081619,-6.71675104291,-5.84129053126,-6.19400995765,-6.52203790574,-6.75444778544,-0.959188616295,-0.755875393881,0,-1.42893321124,-0.850722463019,-1.75931209792,27.3174008128,1.17609447057,1.52514254751,1.49134328468,1.56346980768,-3.33327073851,-6.8828403603,-6.60702883368,-3.46877975093,0
1818.93363801,1,29,47.0692368495,48.1077561957,45.7059342189,46.8841392527,44.4932295994,38.3746453524,-6.38002515339,-5.96137723976,-5.36668765107,-5.92688006977,-6.46344381008,-0.97658814624,-0.546683587709,0,-1.42893321124,-0.867915611363,-1.77283916804,26.9994046153,1.17609517283,1.52507197612,1.49133330745,1.51324327827,-3.33354111978,-6.1738075342,-6.42761728145,-3.46774427998,0
2059.6010042,1,29,48.3098807663,49.3510523111,45.8842652673,47.3813611668,46.0288928411,38.7813045735,-6.72268877588,-5.83520785086,-6.23032419035,-6.53903106026,-6.76555227573,-0.958794460689,-0.758371858654,0,-1.42893321124,-0.857237105923,-1.75895744647,27.3179065969,1.17609444919,1.52514789948,1.49134368446,1.56403428983,-3.33328541023,-6.91502242488,-6.61520869444,-3.46882406745,0
1922.13034448,1,29,47.6404417554,48.6861689764,45.7854670044,47.1148846914,45.1591245741,38.5624896111,-6.59543731872,-5.90688637792,-5.77148017861,-6.26911251687,-6.61600447471,-0.975636273739,-0.738865811611,0,-1.42893321124,-0.820313122599,-1.77329534805,27.3086593711,1.17609477378,1.52509600031,1.49133842095,1.54902676674,-3.33325493864,-6.5153795696,-6.51389563432,-3.46831222758,0
2035.47297423,1,29,48.1994944087,49.2421274243,45.8674495847,47.33761947,45.8820377882,38.7451845925,-6.71050044983,-5.84769370908,-6.15578232206,-6.50414937912,-6.74275819772,-0.959603540025,-0.753247389969,0,-1.42893321124,-0.843864562511,-1.75968543601,27.3168683789,1.17609449308,1.52513691355,1.49134286383,1.56287558287,-3.33325529373,-6.84896261745,-6.59841797471,-3.46873309936,0
1907.97268461,1,29,47.5683053895,48.6142045239,45.7750563962,47.0860809284,45.0669444278,38.5389282903,-6.57777536769,-5.91431086228,-5.72153436991,-6.23570380169,-6.59905194799,-0.978334954756,-0.737620834499,0,-1.42893321124,-0.819605662405,-1.77557520563,27.3074443883,1.17609481308,1.52509149832,1.49133783253,1.54681860423,-3.33326292422,-6.4723878606,-6.50301659402,-3.46826002369,0
1907.22218634,1,29,47.5644814371,48.6103896847,45.7745045294,47.0845540394,45.0620579536,38.5376793035,-6.57683910677,-5.91470443457,-5.71888674005,-6.233932804,-6.59815329369,-0.978478011974,-0.737554838199,0,-1.42893321124,-0.819568159904,-1.77569606099,27.307379982,1.17609481516,1.52509125967,1.49133780134,1.54670154943,-3.33326334754,-6.47010886792,-6.50243989554,-3.46825725635,0
1972.86173598,1,29,47.8989292633,48.9440404639,45.8227715195,47.2180977219,45.4894353127,38.6469173059,-6.6587256983,-5.88028209261,-5.95045187291,-6.38882655326,-6.67675076171,-0.965966042611,-0.743326959985,0,-1.42893321124,-0.822848177149,-1.76512589431,27.3130130403,1.17609463295,1.52511213237,1.49134052942,1.55693931427,-3.33322632376,-6.66943251619,-6.55287869065,-3.4684992907,0
1958.74078816,1,29,47.8269799534,48.8722626216,45.812387907,47.1893686495,45.3974941976,38.6234170817,-6.64110954627,-5.88768732463,-5.90063557808,-6.35550446981,-6.65984219438,-0.968657725711,-0.742085211207,0,-1.42893321124,-0.822142551461,-1.76739984002,27.3118012081,1.17609467215,1.52510764205,1.49133994254,1.55473687772,-3.33323428863,-6.62655228847,-6.54202786066,-3.46844722218,0
1884.13174639,1,29,47.4379447755,48.4824772212,45.7568111253,47.0335066804,44.9128943163,38.4960998441,-6.53106775903,-5.92688641153,-5.62945453288,-6.16012242563,-6.5648295797,-0.979215274466,-0.699682158137,0,-1.42893321124,-0.828741632358,-1.77607220232,27.2465971802,1.1760949013,1.525085638,1.49133668028,1.53924634723,-3.33332099604,-6.39447138079,-6.48333045609,-3.46813542653,0
2110.63264012,1,29,48.5384404072,49.5762128164,45.9194472663,47.4718082954,46.3341084561,38.8561763404,-6.74331396737,-5.80888590028,-6.37976079279,-6.60634415317,-6.81231936111,-0.964679183357,-0.76863549093,0,-1.42893321124,-0.879556179902,-1.76402535339,27.3181792842,1.17609436375,1.52517286239,1.49134535879,1.56613073593,-3.33336832213,-7.05202239757,-6.65007854217,-3.46903378317,0
1766.86181967,1,29,46.7577067597,47.7824848357,45.6633051035,46.754867411,44.2010095484,38.2695089902,-6.21365907959,-5.98885831597,-5.13631507536,-5.69500376947,-6.36622707022,-0.977846640533,-0.498066072857,0,-1.42893321124,-0.878183885585,-1.7735457562,27.0737290934,1.17609546136,1.52506365538,1.4913301347,1.4888258526,-3.33393265261,-5.98425783007,-6.37974314462,-3.46716796157,0
2019.00717614,1,29,48.124162959,49.1677933325,45.8559739841,47.3077686306,45.7818188457,38.7205350743,-6.70218271663,-5.85621448848,-6.10491238555,-6.48034491935,-6.72720273436,-0.960155683611,-0.749750276163,0,-1.42893321124,-0.834738678629,-1.76018224113,27.3161598633,1.17609452304,1.52512941637,1.4913423038,1.56208484135,-3.33323474118,-6.8038811312,-6.58695940967,-3.46867101961,0
1860.48045779,1,29,47.3041921593,48.346543291,45.7383550009,46.9793221,44.7606565968,38.4520409702,-6.47627549058,-5.93939831644,-5.53413312693,-6.07551134704,-6.52805084245,-0.978262256512,-0.644180343215,0,-1.42893321124,-0.842952398684,-1.77489938567,27.1569255189,1.1760949998,1.52508068201,1.49133545675,1.52981346484,-3.33340084821,-6.31442328662,-6.46311992537,-3.46799353407,0
1812.32074007,1,29,47.0318396313,48.0697490823,45.7007738884,46.8689892494,44.4506639482,38.3623264957,-6.36470524058,-5.96487556713,-5.34003579544,-5.9032228206,-6.4531604788,-0.976321682515,-0.53116528577,0,-1.42893321124,-0.871888940215,-1.77251124862,26.9743324277,1.17609520037,1.52507059043,1.49133296535,1.51060584529,-3.33356344644,-6.15142609503,-6.42196641907,-3.46770460686,0
2170.7351864,1,29,48.7856486651,49.8180391444,45.9591655879,47.5690779105,46.6694655861,38.9375401489,-6.74454371269,-5.77827040618,-6.51896690338,-6.6567014206,-6.86094118381,-1.00560101553,-0.778151321444,0,-1.42893321124,-0.879152745445,-1.79956253627,27.309894412,1.17609429624,1.5252099918,1.49134705619,1.5670145502,-3.3335519542,-7.20120762813,-6.68826864622,-3.4693582589,0
2257.79013948,1,29,49.1203080222,50.1436185123,46.0145744579,47.6999221937,47.1275274243,39.0482622682,-6.73444600953,-5.73440956803,-6.70792858519,-6.70874666957,-6.9095145922,-1.03064289871,-0.770509812838,0,-1.42893321124,-0.878762575589,-1.82333922081,27.2992189858,1.1760942291,1.52527426508,1.49134925659,1.56772100199,-3.33394986173,-7.40469590397,-6.74072736922,-3.47001063799,0
2123.37118736,1,29,48.5908354265,49.6274671524,45.9278654407,47.4924242869,46.4051863539,38.8734211458,-6.74357460806,-5.80239704179,-6.40926509378,-6.61701721895,-6.82262460479,-0.973352438058,-0.770652341529,0,-1.42893321124,-0.879470673227,-1.77155734847,27.3164233314,1.17609434944,1.52518073185,1.49134571855,1.56631805761,-3.33340724238,-7.08364174191,-6.65817281562,-3.46910255479,0
1962.34447043,1,29,47.8453415007,48.8905804103,45.8150378169,47.1967003421,45.4209576769,38.6294143662,-6.64560520871,-5.88579750083,-5.91334875432,-6.36400830417,-6.66415728038,-0.967970805061,-0.742402106936,0,-1.42893321124,-0.822322627956,-1.76681952644,27.3121104691,1.17609466215,1.52510878799,1.49134009231,1.55529894209,-3.33323225599,-6.63749537234,-6.54479700506,-3.46846051013,0
2069.63257479,1,29,48.3557754598,49.3963393774,45.8912566258,47.3995473975,46.0899499117,38.7963219677,-6.72775624526,-5.83001667825,-6.26131602909,-6.55353361381,-6.77502923689,-0.958458074482,-0.760502429174,0,-1.42893321124,-0.862796930468,-1.7586547745,27.3183382507,1.17609443094,1.52515246704,1.49134402565,1.56451603869,-3.3332979316,-6.94248772654,-6.62218967426,-3.46886188872,0
2068.73729943,1,29,48.351679552,49.3922976977,45.8906326765,47.3979243531,46.0845008257,38.7949817287,-6.727303995,-5.83047996851,-6.25855013821,-6.55223932208,-6.77418345808,-0.958488095532,-0.760312284743,0,-1.42893321124,-0.86230073958,-1.7586817867,27.3182997275,1.17609443257,1.52515205941,1.4913439952,1.56447304463,-3.33329681412,-6.94003656422,-6.62156665125,-3.46885851333,0
2036.76680959,1,29,48.2054137388,49.2479683848,45.8683513046,47.3399650636,45.8899127063,38.7471214812,-6.71115403353,-5.84702417059,-6.1597795363,-6.50601986554,-6.74398050158,-0.95956015416,-0.753522183178,0,-1.42893321124,-0.844581648387,-1.75964639849,27.3169240521,1.17609449073,1.52513750265,1.49134290783,1.56293771708,-3.33325690869,-6.85250499181,-6.59931835601,-3.46873797741,0
1900.94899101,1,29,47.5325181383,48.5785025599,45.7698916358,47.0717912217,45.0212133459,38.5272393884,-6.56901317582,-5.91799419015,-5.69675597717,-6.21912955277,-6.59064170545,-0.979673785378,-0.737003194447,0,-1.42893321124,-0.819254687478,-1.77670625562,27.3068416286,1.17609483258,1.52508926486,1.49133754062,1.54572312257,-3.33326688591,-6.4510594353,-6.49761944178,-3.46823412505,0
2110.01595323,1,29,48.5359039075,49.5737315384,45.9190397333,47.4708102529,46.330667498,38.8553415006,-6.74330134947,-5.80920003296,-6.37833245757,-6.60582745848,-6.81182047308,-0.964259301687,-0.768537853004,0,-1.42893321124,-0.879560319373,-1.76366072133,27.3182642918,1.17609436444,1.52517248142,1.49134534137,1.56612166748,-3.33336643796,-7.05049167081,-6.64968668961,-3.46903045386,0
2128.68109307,1,29,48.6126756416,49.6488318878,45.9313744525,47.5010178078,46.4348142957,38.8806094295,-6.7436832529,-5.79969224146,-6.42156359638,-6.62146615429,-6.82692021804,-0.976967776906,-0.771493040733,0,-1.42893321124,-0.879435030829,-1.77469696737,27.3156913842,1.17609434348,1.52518401214,1.49134586851,1.56639614033,-3.3334234658,-7.09682187415,-6.6615468133,-3.46913122139,0
1959.55085495,1,29,47.8311074204,48.8763802522,45.8129835766,47.1910167306,45.4027685209,38.6247652031,-6.64212012005,-5.88726251373,-5.9034933555,-6.35741603506,-6.66081217663,-0.968503313762,-0.742156445762,0,-1.42893321124,-0.822183030609,-1.76726939213,27.3118707264,1.1760946699,1.52510789964,1.4913399762,1.5548632234,-3.33323383172,-6.62901216926,-6.54265033282,-3.46845020916,0
