,Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution
5799,1141.9637213,1.0,29,44.6631496552,38.5039434845,44.0303701294,45.7612158686,43.8397533032,32.711520934,-4.96268373828,-11.8393652132,-3.9087572864,-3.69917376217,-5.77449484884,-1.02931538559,-0.406639285975,-0.917462191755,-1.65807665691,-0.770677663246,-1.74732693353,27.1057616439,1.17970972632,1.51735153127,1.49093107426,1.42324483883,-6.15334438671,-3.33510488656,-3.90408796275,-3.09556736799,68.5915778583
5800,1220.51145014,1.0,29,45.3058179194,40.961237066,44.7689781941,46.4018372197,44.3591900281,34.7302803906,-4.95381422324,-10.4397882797,-3.89715979074,-3.69760052934,-5.68661199877,-1.03739107409,-0.451811093765,0.0,-1.61015167688,-0.799192511284,-1.79356772436,27.1176924727,1.17734954796,1.52054692688,1.49103496308,1.42324405148,-4.90485355332,-3.36428724005,-3.91185132722,-3.11138749131,65.8831065411
5801,1293.06644238,1.0,29,45.8342857265,42.8425724554,45.3121391801,46.9297436339,44.7499342343,36.3704815457,-4.98747037141,-9.30471055076,-3.92736146825,-3.74098793179,-5.64241626441,-1.04627667258,-0.469659625896,0.0,-1.60949691856,-0.806412736567,-1.81547587651,27.1651304241,1.17667298013,1.5221217661,1.49112854858,1.42324341774,-4.00546138769,-3.45434411275,-3.90888451374,-3.15978252399,58.4915012429
5802,1084.52991859,1.0,29,44.1476473561,36.4824557087,43.4241860535,45.2474505551,43.4101675482,31.2667271371,-4.98099673334,-12.9409533229,-3.92846459781,-3.71367487538,-5.85084240502,-0.957107939523,-0.391828249023,-1.59624071611,-1.69372207342,-0.746180953583,-1.57067626706,27.1014165043,1.183958046,1.51381984058,1.49084259815,1.42324534381,-7.2071780337,-3.33239320141,-3.89540735634,-3.09401019833,69.2040024012
5803,1225.70844477,1.0,29,45.3436711983,41.0959940222,44.8078839212,46.4396502869,44.3871783922,34.8477652987,-4.95622495771,-10.3584845309,-3.89932308717,-3.70070829754,-5.68344633109,-1.03802753488,-0.453089554733,0.0,-1.61010477762,-0.799709684133,-1.79513696922,27.1210903751,1.17730108652,1.52065973002,1.49104166646,1.42324400609,-4.84043157339,-3.37073786556,-3.91163881925,-3.11485394781,65.3536580243
5804,1036.0046604,1.0,29,43.649414706,34.5085776442,42.849684235,44.7503838192,42.9902426987,30.2617739503,-4.99674344864,-13.9498209018,-3.94461266477,-3.72777355128,-5.91933902701,-0.74323234821,-0.436377363303,-1.64454037703,-1.697255936,-0.729384935701,-1.10740191084,27.0844303865,1.19236465423,1.50897944393,1.49074069217,1.42324554837,-8.25780547301,-3.3323314992,-3.88768859188,-3.09397654646,69.7214339078
5805,1112.39670292,1.0,29,44.4118499057,37.5230156032,43.7323093084,45.5108780799,43.6313991845,31.919278268,-4.9720496967,-12.3889109491,-3.91901550588,-3.70622411594,-5.81290214906,-1.02648091122,-0.38619679883,-1.38487020093,-1.6823980968,-0.757190450522,-1.72692453057,27.1065156311,1.18081469443,1.51595042873,1.49089162594,1.42324514868,-6.65986272059,-3.33320813311,-3.89970556389,-3.09447776829,68.9068550446
5806,1298.08442703,1.0,29,45.8708351528,42.9726877213,45.3497048032,46.9662542337,44.7769585419,36.4839196974,-4.98979806837,-9.22620730178,-3.92945025014,-3.74398865321,-5.63935963784,-1.04689121054,-0.4708940504,0.0,-1.60945163474,-0.806912095447,-1.81699106889,27.168411286,1.17662618794,1.52223068375,1.49113502106,1.42324337391,-3.94325841664,-3.46057254708,-3.90867932559,-3.16312957874,57.9802895291
5807,1168.0658305,1.0,29,44.8850000096,39.3699180767,44.2935017039,45.9822169927,44.023690753,33.4109220139,-4.95441536079,-11.3542198182,-3.89970121042,-3.6929496275,-5.74058843555,-1.03181769267,-0.424686152421,-0.504828941356,-1.63660540567,-0.782584332187,-1.76533841318,27.1050960151,1.17873424756,1.51858844095,1.49096589969,1.4232445653,-5.7061840848,-3.33677936267,-3.90795679565,-3.09652927933,68.3132474754
5808,1244.023517,1.0,29,45.47707244,41.5708999175,44.9449941652,46.5729098161,44.4858140359,35.2618016275,-4.9647207864,-10.0719566167,-3.90694690309,-3.71166058883,-5.6722899924,-1.04027052841,-0.457595063521,0.0,-1.60993949684,-0.801532287147,-1.80066724876,27.1330651473,1.17713030036,1.52105726702,1.49106529027,1.42324384611,-4.61339781639,-3.39347094123,-3.91088990589,-3.12707031628,63.4877935158
5809,1248.30138284,1.0,29,45.5082310731,41.6818240615,44.9770191129,46.6040353493,44.5088524408,35.358508419,-4.9667051638,-10.0050320661,-3.90872760378,-3.71421872413,-5.66968419758,-1.04079442618,-0.458647418758,0.0,-1.60990089208,-0.801957993969,-1.80195896051,27.1358621043,1.1770904097,1.52115012005,1.4910708081,1.42324380875,-4.56036936296,-3.39878072361,-3.91071498161,-3.12992370308,63.051982073
5810,1151.97021826,1.0,29,44.7481981423,38.8359232515,44.1312441731,45.845938795,43.9102675103,32.9796431279,-4.9595139755,-11.6533800162,-3.90528555176,-3.69678767972,-5.76149649614,-1.0302746693,-0.413557727429,-0.759275229306,-1.6498454443,-0.775242200377,-1.75423180911,27.1055064686,1.17933576707,1.5178257126,1.49094442493,1.42324473397,-5.98192114387,-3.33574681323,-3.9055711174,-3.09593612604,68.484877204
5811,1130.50024444,1.0,29,44.56571782,38.1236263379,43.914808483,45.6641569968,43.7589719884,32.4043592395,-4.96631502928,-12.0524304856,-3.91273451738,-3.70190726631,-5.78938580577,-1.02821642691,-0.398713495987,-1.09868171233,-1.66750636199,-0.765448514033,-1.73941668464,27.1060539735,1.1801381353,1.51680830752,1.49091577969,1.42324495896,-6.34972743498,-3.33436949319,-3.90238885575,-3.09514491752,68.7138144898
5812,1226.86468607,1.0,29,45.3520928973,41.1259751112,44.8165397717,46.4480630395,44.3934053185,34.8739036561,-4.95676130439,-10.3403958549,-3.89980438316,-3.70139972214,-5.68274202485,-1.03816913639,-0.453373990158,0.0,-1.61009434335,-0.799824746135,-1.79548609903,27.1218463495,1.17729030469,1.52068482676,1.49104315785,1.42324399599,-4.82609879853,-3.37217301802,-3.91159153991,-3.11562517435,65.2358648984
5813,1220.43367946,1.0,29,45.3052514622,40.959220489,44.7683959875,46.4012713642,44.3587711949,34.728522282,-4.95377814769,-10.4410049536,-3.89712741798,-3.69755402299,-5.68665937156,-1.03738154975,-0.451791962174,0.0,-1.61015237871,-0.799184772026,-1.79354424132,27.1176416247,1.17735027316,1.52054523883,1.49103486277,1.42324405216,-4.90581759914,-3.36419070936,-3.9118545073,-3.11133561735,65.891029499
5814,1306.14692709,1.0,29,45.9116946293,43.1232705321,45.3746993765,47.0073293139,44.7953525242,36.5832841109,-5.00753932885,-9.13343522292,-3.94692693802,-3.76341923071,-5.64137232264,-1.04703561344,-0.470570765108,0.0,-1.605416329,-0.806635122305,-1.81794701726,27.1782423917,1.17658561016,1.52237543362,1.49114528135,1.42324359857,-3.88936654205,-3.49856152786,-3.91928559494,-3.17668283089,58.1969640215
5815,1098.08594924,1.0,29,44.2868337783,37.0338788754,43.5846790534,45.3863112672,43.5274778798,31.5474711601,-4.97659772624,-12.6591157741,-3.92395346899,-3.70973626507,-5.83170716821,-1.01685628872,-0.379382995126,-1.58274770839,-1.69273485251,-0.750873094165,-1.70009672985,27.1061617513,1.18160957341,1.51517205523,1.49087106664,1.42324528666,-6.91367443785,-3.33241043856,-3.89756367269,-3.09401959932,69.0594525807
5816,1159.01334274,1.0,29,44.8080599584,39.0695889218,44.2022448887,45.9055714636,43.9598992984,33.1683623163,-4.95728292162,-11.5224733765,-3.90284195343,-3.69510822328,-5.75234753858,-1.03094986609,-0.418427308112,-0.64793452031,-1.64405186287,-0.778454973366,-1.75909184138,27.1053268622,1.17907255392,1.51815946758,1.49095382186,1.42324466016,-5.86126401069,-3.33619863663,-3.90661504345,-3.0961956783,68.4097753983
5817,1182.48984743,1.0,29,45.0075944422,39.8484553504,44.4389081252,46.1043421409,44.1253345271,33.7974108198,-4.94984625811,-11.0861286331,-3.89469682582,-3.68951017273,-5.72185176277,-1.03320046674,-0.434658844861,-0.276807943401,-1.62474039932,-0.789163953513,-1.77529155089,27.1047281889,1.17819519832,1.51927195683,1.49098514422,1.42324441414,-5.45908344958,-3.33770467761,-3.91009471144,-3.09706083122,68.1594421977
5818,1063.00118569,1.0,29,43.9266012855,35.6067242812,43.1693023772,45.0269217544,43.2238635436,30.8208692573,-4.98798292651,-13.3885478633,-3.9356288548,-3.71992989883,-5.88123164012,-0.862219820415,-0.411592924533,-1.61766936045,-1.69528990812,-0.738729226457,-1.36513980531,27.0938804374,1.18768772473,1.51167234852,1.49079738651,1.42324543456,-7.67329976824,-3.33236582658,-3.89198284662,-3.09399526833,69.4335662431
5819,1188.49853967,1.0,29,45.0586642807,40.0478022602,44.4994808795,46.1552164871,44.1676768343,33.958412592,-4.94794288183,-10.9744484103,-3.89261212174,-3.6880773801,-5.71404652371,-1.03377649656,-0.438813224321,-0.181819979415,-1.61979772822,-0.791904862636,-1.77943778433,27.1045749615,1.17797064361,1.51955669281,1.49099316102,1.42324435117,-5.35614737593,-3.33809014115,-3.9109853148,-3.09728226272,68.0953706854
5820,1219.95381553,1.0,29,45.3017562838,40.9467777202,44.7648036315,46.3977798988,44.3561868923,34.7176743259,-4.95355555278,-10.4485121263,-3.89692767024,-3.69726706756,-5.68695167314,-1.03732278221,-0.45167391562,0.0,-1.61015670915,-0.799137018928,-1.79339934526,27.1173278797,1.17735474785,1.52053482316,1.49103424382,1.42324405635,-4.91176599562,-3.36359509156,-3.9118741292,-3.11101554247,65.9399160699
5821,1339.25836223,1.0,29,46.0566338524,43.6668518726,45.4320900662,47.1535097614,44.8388642925,36.8852624927,-5.09831907589,-8.79513042703,-4.03677280536,-3.86191481277,-5.65849936307,-1.04654978075,-0.466290971934,0.0,-1.58377260775,-0.804116322479,-1.81998068016,27.2244527813,1.1764632507,1.5229311838,1.49118724062,1.42324489886,-3.72697788929,-3.69038781634,-3.97683994278,-3.24280706218,60.4153283822
5822,1118.3970251,1.0,29,44.4628486043,37.7220848245,43.7927976855,45.5616815585,43.6736825092,32.0800557661,-4.9701489718,-12.277386296,-3.91693370578,-3.70479331918,-5.80510778263,-1.02705613863,-0.390345391274,-1.29001455439,-1.67746231081,-0.759927541582,-1.73106498834,27.1063626172,1.18059045252,1.51623476808,1.49089963157,1.4232450858,-6.55707003603,-3.33359305971,-3.90059492665,-3.09469889134,68.8428727834
5823,1094.46428943,1.0,29,44.2496484189,36.886559415,43.5418013805,45.3492129253,43.4961369863,31.4724669519,-4.97777297492,-12.7344121311,-3.92515867237,-3.71078851311,-5.83681938136,-1.0008937846,-0.382707897306,-1.58635253085,-1.69299860068,-0.749619531274,-1.66552046628,27.1048940004,1.18223699666,1.51481079451,1.49086346093,1.42324530193,-6.99208752237,-3.33240583344,-3.89698758634,-3.09401708773,69.0980708377
5824,1215.45468336,1.0,29,45.2689860162,40.8301161878,44.7311222404,46.3650444431,44.3319568597,34.6159655177,-4.95146853638,-10.518898251,-3.89505486543,-3.69457661646,-5.68969224886,-1.0367717866,-0.450567128855,0.0,-1.61019731068,-0.798689293046,-1.79204082162,27.1143862542,1.17739670179,1.52043716745,1.49102844058,1.42324409565,-4.96753726792,-3.35801066848,-3.91205810119,-3.10801456842,66.3982692195
5825,1111.09805231,1.0,29,44.4008122499,37.4799310226,43.7192178002,45.4998826756,43.6222477983,31.8844811706,-4.97246107087,-12.4130482461,-3.91946607018,-3.7065337835,-5.81458908492,-1.02635641466,-0.385298918363,-1.40539982234,-1.68346634969,-0.756598061505,-1.72602841069,27.1065487479,1.18086322714,1.51588888913,1.49088989328,1.42324516229,-6.6821101563,-3.33312482339,-3.89951307898,-3.0944299106,68.9207027348
5826,1186.52644119,1.0,29,45.0419027714,39.9823750884,44.4796004409,46.1385191398,44.153779767,33.905570586,-4.9485675844,-11.0111027087,-3.89329633747,-3.68854763354,-5.71660826252,-1.03358743919,-0.437449725388,-0.212995751563,-1.62141995047,-0.791005275417,-1.77807695898,27.1046252519,1.17804434418,1.51946324029,1.49099052984,1.42324437184,-5.38993177811,-3.33796362909,-3.910693012,-3.09720958722,68.116399443
5827,1312.63755727,1.0,29,45.9401061703,43.2298254258,45.385949319,47.0359841644,44.8038818675,36.6424790685,-5.02533432213,-9.06711942269,-3.96453886863,-3.78272671148,-5.64472963062,-1.04694037866,-0.469731823678,0.0,-1.60117364397,-0.806141377527,-1.81834566364,27.187300729,1.17656162479,1.52248437389,1.49115350637,1.42324385346,-3.85753449714,-3.53616405074,-3.93056761837,-3.18964475566,58.6318162896
5828,1074.7408953,1.0,29,44.0471386479,36.0842643529,43.3082915298,45.1471770473,43.3254559096,31.0639974553,-4.98417332566,-13.1444726569,-3.931722155,-3.71651900794,-5.86466026098,-0.9139627153,-0.400815162923,-1.60598422956,-1.69443496119,-0.742792684949,-1.477219712,27.0979898867,1.18565391506,1.51284338507,1.49082204061,1.42324538507,-7.4191216041,-3.33238075419,-3.89385024634,-3.09400340972,69.3083841038
5829,1177.25810249,1.0,29,44.9631281326,39.674884772,44.3861676637,46.0600460458,44.088467245,33.6572272035,-4.95150352044,-11.1833681682,-3.89651196954,-3.6907576997,-5.72864775403,-1.03269891983,-0.431041642837,-0.359513593869,-1.6290439638,-0.786777454609,-1.77168144158,27.1048616034,1.17839071724,1.51902403832,1.49097816402,1.42324446897,-5.54870948819,-3.337369056,-3.90931926656,-3.09686803168,68.2152290141
5830,1138.46477192,1.0,29,44.6334109413,38.3878608632,43.9950977286,45.7315909927,43.8150967584,32.6177672471,-4.96379210213,-11.9043982404,-3.90997124008,-3.70000809827,-5.77903995371,-1.028979955,-0.404220130051,-0.972775072536,-1.66095484658,-0.769081591774,-1.74491252115,27.1058508704,1.17984048781,1.51718572534,1.49092640596,1.4232448755,-6.213285568,-3.3348804255,-3.90356935138,-3.09543842519,68.6288876371
5831,968.661809028,1.0,29,42.8817982996,31.5992086151,41.9912568619,43.9841307824,42.3396159884,28.840719524,-5.01786769201,-15.4123893325,-3.96598703716,-3.74733659683,-6.01439289875,-0.702522946139,-0.445044120126,-1.68355058365,-1.70043176334,-0.746963584229,-0.789398048874,27.0444559971,1.2186648345,1.49952658093,1.49055043172,1.42324574193,-9.80742399691,-3.33228500769,-3.87882936453,-3.09395157817,63.6141619666
5832,1182.3489862,1.0,29,45.0063972165,39.8437820786,44.4374881235,46.1031494982,44.1243419001,33.7936364697,-4.94989087879,-11.0887467426,-3.89474569735,-3.68954376156,-5.72203474029,-1.03318696293,-0.434561454114,-0.279034737758,-1.62485626992,-0.789099698625,-1.77519435111,27.104731781,1.17820046254,1.51926528179,1.49098495628,1.42324441562,-5.46149657076,-3.33769564122,-3.9100738331,-3.09705564022,68.1609442205
5833,1267.85696678,1.0,29,45.650667813,42.1888961592,45.1234160723,46.7463207783,44.6141688482,35.8005881487,-4.97577642975,-9.69909711781,-3.91686779402,-3.72591283317,-5.65777222066,-1.04318934156,-0.463458093495,0.0,-1.60972441654,-0.803904045056,-1.8078638155,27.1486479486,1.17690805589,1.52157458293,1.49109603199,1.42324363793,-4.31795821464,-3.42305355004,-3.90991534304,-3.14296750744,61.0597393153
5834,1210.15285763,1.0,29,45.2303691805,40.6926409836,44.691431727,46.3264686301,44.3034039287,34.4961107645,-4.9490091738,-10.6018420171,-3.89284793209,-3.69140615996,-5.69292177276,-1.03612248745,-0.44926287943,0.0,-1.61024515597,-0.798161688053,-1.79043992276,27.1109198112,1.17744614077,1.5203220889,1.49102160199,1.42324414196,-5.03325873487,-3.35142992427,-3.91227489575,-3.10447818834,66.9383974994
5835,1139.64529562,1.0,29,44.6434445979,38.4270264157,44.0069984167,45.7415862411,43.8234157228,32.6493991564,-4.96341814708,-11.8824565026,-3.90956165968,-3.69972659847,-5.77750646367,-1.02909312719,-0.405036338173,-0.954112851518,-1.65998376334,-0.769620096335,-1.74572712883,27.105820766,1.1797963697,1.51724166723,1.49092798101,1.42324486313,-6.19306178725,-3.33495615726,-3.90374432762,-3.09548192969,68.6162995504
5836,1178.7198999,1.0,29,44.9755524264,39.7233819799,44.4009038312,46.0724227801,44.098768301,33.6963957886,-4.95104046618,-11.1561985523,-3.89600480178,-3.69040912925,-5.72674889189,-1.03283905662,-0.432052322182,-0.336404878336,-1.62784150851,-0.78744426424,-1.77269013915,27.1048243262,1.17833608746,1.51909330902,1.49098011435,1.42324445365,-5.52366715289,-3.33746283175,-3.90953593295,-3.09692190163,68.1996416671
5837,1264.24272948,1.0,29,45.6243428421,42.095179761,45.0963591788,46.7200237724,44.5947044083,35.7188835545,-4.97409989031,-9.75563961259,-3.91536333476,-3.72375154332,-5.65997377657,-1.04274671645,-0.462568990917,0.0,-1.60975703251,-0.803544378454,-1.80677248797,27.1462848857,1.17694175828,1.52149613426,1.49109137014,1.4232436695,-4.36276032425,-3.41856747818,-3.91006313119,-3.14055676867,61.4279430015
5838,1213.77184122,1.0,29,45.2567287219,40.786480452,44.7185241521,46.3528001697,44.3228939297,34.5779226548,-4.95068791491,-10.5452252696,-3.89435436703,-3.69357028806,-5.69071732573,-1.03656569383,-0.450153149595,0.0,-1.61021249716,-0.798521826977,-1.79153268345,27.1132859773,1.17741239412,1.52040064059,1.49102626996,1.42324411035,-4.98839779024,-3.35592188732,-3.91212691353,-3.10689209294,66.5697102807
5839,1371.67342007,1.0,29,46.1985248118,44.199000978,45.4882737538,47.2966158406,44.8814609507,37.1808898695,-5.1871896047,-8.46394062877,-4.1247290952,-3.95833890238,-5.67526619917,-1.04607416577,-0.462101188475,0.0,-1.56258408261,-0.801650496347,-1.82197157244,27.2696913053,1.17634346461,1.52347524582,1.49122831744,1.4232461718,-3.56800448483,-3.87817974407,-4.03318384652,-3.30754061336,62.5870376042
5840,1305.20098861,1.0,29,45.9075539575,43.1077413198,45.3730598202,47.0031531824,44.7941094656,36.5746570922,-5.00494590289,-9.14310002669,-3.94436019144,-3.7606053762,-5.64088303166,-1.04704949287,-0.470693031661,0.0,-1.60603465402,-0.806707080215,-1.8178889189,27.1769222379,1.17658910577,1.52235955676,1.49114408264,1.42324356142,-3.89400571501,-3.49308137074,-3.91764136321,-3.17479377189,58.1335890517
5841,1224.45874091,1.0,29,45.3345687473,41.063589469,44.7985283916,46.4305575055,44.3804481242,34.819514097,-4.95564525648,-10.3780353706,-3.89880288653,-3.69996098294,-5.68420756857,-1.03787448729,-0.452782127513,0.0,-1.61011605533,-0.799585321313,-1.79475961818,27.1202732929,1.17731273988,1.52063260462,1.49104005452,1.423244017,-4.85592291078,-3.36918670529,-3.91168992033,-3.11402038065,65.4809727329
5842,1173.01641213,1.0,29,44.9270766203,39.5341606623,44.3434077988,46.0241325366,44.0585767215,33.5435719124,-4.9528471627,-11.2622061093,-3.89798361576,-3.69176914486,-5.73415767299,-1.03229228557,-0.428108959549,-0.426568040199,-1.63253312243,-0.784842576379,-1.76875450877,27.1049697706,1.17854923618,1.51882303587,1.49097250476,1.42324451342,-5.62137470951,-3.33709694737,-3.90869056674,-3.09671171749,68.2604587422
5843,1283.68066913,1.0,29,45.7659226979,42.5992013679,45.2418754299,46.8614532276,44.6993872436,36.1583037803,-4.9831165845,-9.45154513585,-3.9234545545,-3.73537530186,-5.64813346082,-1.04512722428,-0.467350725155,0.0,-1.60958161863,-0.805478722308,-1.81264181999,27.1589938118,1.1767605015,1.52191804361,1.49111644229,1.42324349972,-4.12180749519,-3.44269428191,-3.90926830316,-3.15352210291,59.4476853609
5844,1184.52711181,1.0,29,45.0249098178,39.9160444933,44.4594454917,46.1215912343,44.1396908081,33.8519989336,-4.94920091291,-11.0482631325,-3.89399000091,-3.68902438027,-5.71920537402,-1.03339577131,-0.436067399161,-0.244602001117,-1.62306457247,-0.790093266631,-1.77669734326,27.1046762367,1.1781190624,1.51936849738,1.49098786234,1.42324439279,-5.42418267786,-3.33783537013,-3.91039667307,-3.09713590821,68.1377185673
5845,1305.83901288,1.0,29,45.9103467915,43.1182155891,45.3741656814,47.0059699335,44.7949478939,36.5804759139,-5.0066951379,-9.13658123132,-3.94609143152,-3.76250328765,-5.64121305261,-1.04704013136,-0.470610564323,0.0,-1.60561760114,-0.806658545459,-1.81792810555,27.177812666,1.17658674803,1.52237026551,1.49114489115,1.42324358648,-3.89087664794,-3.49677767164,-3.91875037798,-3.17606791976,58.1763347162
5846,1206.66389483,1.0,29,45.2049566697,40.6021729263,44.6653126631,46.3010831151,44.2846141534,34.4172381654,-4.94739074556,-10.6564246703,-3.89139561949,-3.68931978343,-5.69504701967,-1.03569520434,-0.448404594387,0.0,-1.61027664143,-0.797814487996,-1.78938642216,27.1086386553,1.17747867499,1.52024635937,1.49101710173,1.42324417244,-5.07650794093,-3.34709934592,-3.91241756136,-3.10215100914,67.2938387328
5847,1203.22822286,1.0,29,45.1799323127,40.5130866889,44.639592545,46.2760853415,44.2661113754,34.3395702757,-4.94579703737,-10.7101736214,-3.88996548969,-3.68726527446,-5.69713980531,-1.03527444761,-0.447559418891,0.0,-1.61030764598,-0.797472591114,-1.78834901285,27.106392342,1.17751071227,1.52017178654,1.49101267021,1.42324420244,-5.11909655348,-3.34283491333,-3.91255804787,-3.09985937555,67.6438509145
5848,1004.4861872,1.0,29,43.3257990671,33.2264902283,42.4765296998,44.4275254732,42.7174901032,29.6090295596,-5.00697136793,-14.6051077964,-3.95510127286,-3.73693102421,-5.96382944344,-0.604314342517,-0.465313223039,-1.67591231867,-1.69955127574,-0.718475465885,-0.806492633358,27.0733974416,1.19782497462,1.50583547483,1.49067450147,1.42324568124,-8.94021653123,-3.33229142193,-3.88267504471,-3.09395468866,70.0575197254
5849,1225.17922249,1.0,29,45.3398165092,41.082271402,44.8039220588,46.4357996926,44.3843282708,34.8358015321,-4.95597946691,-10.3667638843,-3.89910279357,-3.70039182614,-5.68376869853,-1.03796272257,-0.452959366023,0.0,-1.61010955348,-0.799657019196,-1.7949771693,27.1207443586,1.17730602146,1.52064824301,1.49104098384,1.42324401071,-4.84699181627,-3.37008098308,-3.91166045944,-3.11450095033,65.4075730214
5850,1331.61787637,1.0,29,46.0231890295,43.5414201138,45.4188471261,47.1197785251,44.8288239228,36.8155807787,-5.0773715884,-8.87319448551,-4.01604081123,-3.83918689117,-5.654547287,-1.04666188697,-0.467278537078,0.0,-1.58876691094,-0.804697537227,-1.81951141108,27.2137897029,1.17649148523,1.52280294407,1.49117755849,1.42324459882,-3.76444917979,-3.64612377165,-3.96355923843,-3.22754885148,59.9034393186
5851,1153.09174955,1.0,29,44.7577304032,38.8731316469,44.1425501672,45.855434567,43.9181707645,33.0096943467,-4.9591587075,-11.6325347375,-3.90489643866,-3.69652024686,-5.76003963673,-1.03038218612,-0.414333148496,-0.74154558541,-1.64892288743,-0.775753795116,-1.75500570971,27.1054778685,1.1792938536,1.51787885899,1.49094592127,1.42324472222,-5.96270797355,-3.33581876057,-3.90573734983,-3.09597745656,68.4729181615
5852,1298.57692057,1.0,29,45.8744223213,42.9854579732,45.353391707,46.9698375915,44.7796108611,36.4950531626,-4.99002652178,-9.21850254661,-3.92965525507,-3.74428316107,-5.63905964313,-1.04695152479,-0.471015203838,0.0,-1.60944719033,-0.806961105366,-1.81713977848,27.1687332884,1.17662159549,1.52224137355,1.49113565631,1.42324336961,-3.93715346342,-3.46118384104,-3.90865918726,-3.16345807772,57.9301163051
5853,1108.18878812,1.0,29,44.376085463,37.3834120459,43.6898899301,45.4752505414,43.6017466721,31.8065279869,-4.97338263986,-12.4671211225,-3.92047543373,-3.70722750721,-5.81836819385,-1.02607751489,-0.383287467799,-1.45139070872,-1.68585947209,-0.755270979264,-1.72402090424,27.106622937,1.18097195113,1.51575102682,1.49088601174,1.42324519278,-6.73194932612,-3.33293819122,-3.89908187026,-3.0943226988,68.9517246192
5854,1309.5780128,1.0,29,45.9267135766,43.1795977242,45.3806463363,47.0224768798,44.7998613172,36.6145758295,-5.01694614228,-9.09837927485,-3.95623698061,-3.77362557733,-5.64314706732,-1.0469852703,-0.470127282754,0.0,-1.6031735551,-0.806374118272,-1.81815775025,27.1830308222,1.17657293099,1.52243302177,1.49114962927,1.42324373331,-3.87253944338,-3.5184390244,-3.92524951343,-3.18353478111,58.426836216
5855,1196.80386188,1.0,29,45.1292539278,40.3233431354,44.5832056273,46.2255359211,44.226203131,34.18095213,-4.94531200098,-10.8200820029,-3.88973060637,-3.68609694843,-5.70325798225,-1.03457269531,-0.444555482141,-0.0505259114811,-1.61296587956,-0.795693396398,-1.78516878257,27.1043631679,1.17766026006,1.51995025999,1.49100424198,1.42324426414,-5.21386728822,-3.33862293578,-3.91221632275,-3.09758832931,68.0068098916
5856,1264.12629836,1.0,29,45.6234947943,42.0921607272,45.0954875525,46.7191766256,44.5940773697,35.7162514757,-4.9740458813,-9.757461105,-3.91531486925,-3.72368191829,-5.66004469876,-1.04273245747,-0.462540348856,0.0,-1.60975808322,-0.803532791947,-1.80673733132,27.1462087606,1.17694284399,1.52149360707,1.49109121996,1.42324367052,-4.36420360515,-3.41842296128,-3.91006789212,-3.14047910775,61.4398045266
5857,1204.49153972,1.0,29,45.1891339165,40.5458442243,44.6490499843,46.2852771704,44.2729149561,34.3681292172,-4.94638305328,-10.6904098148,-3.89049135686,-3.68802072953,-5.69637027568,-1.03542916234,-0.44787019491,0.0,-1.61029624543,-0.797598308616,-1.78873047438,27.1072183247,1.17749893197,1.52019920741,1.49101429971,1.42324419141,-5.10343646924,-3.34440297036,-3.91250639015,-3.10070202275,67.5151493692
5858,1255.14801586,1.0,29,45.5580998006,41.8593557874,45.0282743584,46.6538511011,44.5457249165,35.5132855754,-4.96988111749,-9.89792075074,-3.91157757724,-3.71831296511,-5.66551367858,-1.04163291337,-0.460331690861,0.0,-1.60983910598,-0.802639328654,-1.8040263176,27.1403385742,1.17702656555,1.52129872935,1.49107963927,1.42324374894,-4.47549845461,-3.40727891704,-3.91043501902,-3.13449048778,62.3544751568
5859,1209.49989812,1.0,29,45.2256132282,40.6757098835,44.6865435433,46.3217177301,44.2998874216,34.4813497548,-4.9487062849,-10.6120571626,-3.89257613174,-3.69101569452,-5.6933195128,-1.0360425214,-0.449102251354,0.0,-1.61025104848,-0.79809670955,-1.79024276008,27.1104928928,1.17745222955,1.52030791611,1.49102075977,1.42324414766,-5.04135282531,-3.35061945638,-3.91230159563,-3.10404265667,67.0049183388
5860,1178.94164852,1.0,29,44.9774371403,39.7307388056,44.4031392469,46.0743002795,44.1003309285,33.7023375009,-4.95097022276,-11.152077034,-3.89592786653,-3.69035625255,-5.72646084236,-1.0328603148,-0.432205638055,-0.332899381823,-1.62765910101,-0.787545416502,-1.7728431544,27.1048186714,1.17832780035,1.5191038171,1.49098041021,1.42324445132,-5.51986833426,-3.33747705714,-3.90956880035,-3.09693007348,68.1972771311
5861,1135.36845109,1.0,29,44.6070942989,38.2851360166,43.9638841678,45.7053750889,43.7932774735,32.5348019162,-4.96477292515,-11.9619478345,-3.91104550256,-3.70074642626,-5.78306204758,-1.02868312284,-0.402079349474,-1.02172302982,-1.66350183931,-0.767669182274,-1.74277593827,27.1059298296,1.17995620241,1.51703899891,1.49092227485,1.42324490795,-6.26632924138,-3.33468179346,-3.90311041729,-3.09532432,68.6619041322
