Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
1185.07218415,1,29,45.0517573689,41.1468660843,44.3810122086,46.1504273783,44.1215474651,34.9046582676,-5.01414634762,-9.88373939354,-3.95991102797,-3.75333678187,-5.76704159371,-0.963181741049,-0.472797890022,-0.249372382864,-1.62373627878,-0.789703937595,-1.62452268553,27.0857821345,1.17821510931,1.51908127231,1.4910297412,1.42324477067,-4.20236930209,-3.42350628319,-3.88570361173,-3.14384296438,97.7635366224,1
1331.17115868,1,29,45.5041655115,43.8420916798,45.0586126881,46.5904384648,44.1827804582,36.7628568825,-5.10613817715,-8.22326937982,-4.02917133168,-3.90033725953,-5.73881853676,-1.04605915614,-0.479759689769,0,-1.5710637124,-0.804493889246,-1.81991029201,27.3968165967,1.17629190466,1.52398000957,1.49123520839,1.42324591011,-3.45829862016,-3.99680307001,-4.48941118065,-3.3454693846,108.386086698,1
1119.96797486,1,29,44.5027292505,39.2042568018,43.7885415649,45.6023113382,43.6995771394,33.1843020651,-4.99414403027,-10.9055756325,-3.94126636399,-3.72858861727,-5.81893654638,-0.65909457941,-0.548378436674,-1.33695223838,-1.67757303593,-0.757223825414,-0.983607335746,27.005198628,1.18081533593,1.51579134294,1.49091352878,1.42324519293,-5.1007295302,-3.35672090785,-3.87333946497,-3.10740225299,90.3749664874,1
1202.00371855,1,29,45.1863275291,41.6294494933,44.5261070045,46.2847669646,44.221262409,35.324568094,-5.02128149704,-9.62887426309,-3.96660147684,-3.76196343996,-5.75530749728,-1.03321292864,-0.456000379699,0,-1.6111916932,-0.797333667593,-1.77243088432,27.1081720912,1.17759394783,1.5199098144,1.49105957926,1.42324466421,-3.98632941259,-3.44689788116,-3.8943663514,-3.15545340216,99.6321610592,1
1119.7456805,1,29,44.5008546273,39.1976238804,43.7865186098,45.6004398293,43.6981363474,33.1784280134,-4.99407573357,-10.9090646303,-3.94120270292,-3.72850411617,-5.81911373855,-0.658056292273,-0.548636501859,-1.34066571372,-1.67775685826,-0.757112924045,-0.981418969228,27.0049234805,1.18082421424,1.51578010968,1.49091313198,1.42324519438,-5.10379692661,-3.35649287324,-3.87329724834,-3.10727782839,90.3497386637,1
1176.7457172,1,29,44.9815397204,40.8984171411,44.3052385023,46.0803263796,44.0675798029,34.6846342596,-5.01158816227,-10.014426576,-3.95752647895,-3.750171629,-5.77367867008,-0.924290681161,-0.482464222367,-0.388467808881,-1.63062170115,-0.785549911554,-1.54255317022,27.0754759513,1.17854766386,1.5186605086,1.49101487828,1.42324482468,-4.31726458818,-3.41496480443,-3.884122306,-3.13918239968,96.8185795185,1
1200.55052673,1,29,45.1800302791,41.6024990164,44.5194009678,46.2784852657,44.2191150214,35.3061123893,-5.01943298914,-9.64379055397,-3.96484971893,-3.75982241936,-5.75518786451,-1.03299048988,-0.455614231502,0,-1.61133695754,-0.797201433725,-1.77174043975,27.1053342879,1.17761204468,1.51985600788,1.49105726457,1.4232446712,-3.99362096614,-3.44103911035,-3.89013978982,-3.15309278913,99.5056118635,1
1266.71622286,1,29,45.4667521868,42.8295889621,44.8247354614,46.5644991143,44.3168883467,36.1464244043,-5.10359793562,-8.96463260751,-4.04460951409,-3.85730584661,-5.76063489884,-1.04311841355,-0.473196056524,0,-1.60472288479,-0.803222212148,-1.80317727065,27.2345431267,1.1767880718,1.52230588804,1.49116265536,1.42324435298,-3.66162713653,-3.70779649573,-4.08258058536,-3.2605745427,105.267559829,1
1246.91735159,1,29,45.3809559136,42.4624047973,44.7333697132,46.4789147148,44.287631472,35.8949764428,-5.07841311874,-9.16785816908,-4.02074285796,-3.82813571858,-5.7590049737,-1.04008781811,-0.467935017789,0,-1.60670202477,-0.801420604609,-1.79377037547,27.195879751,1.17703463057,1.52157280633,1.4911311191,1.4232444482,-3.76097020218,-3.62797423975,-4.02499620614,-3.22841259886,103.543402558,1
1273.97253185,1,29,45.4981966192,42.9641623788,44.8582211127,46.5958658947,44.3276110247,36.23858037,-5.11282819984,-8.89015020652,-4.05335667088,-3.86799673192,-5.76123226827,-1.04422913025,-0.475124233244,0,-1.60399752772,-0.803882503373,-1.8066249085,27.2487132981,1.17669770773,1.52257456333,1.49117421343,1.42324431808,-3.62521778923,-3.73705144393,-4.10368532628,-3.27236193193,105.899465442,1
1229.190479,1,29,45.3041384232,42.1336473233,44.6515656065,46.402286925,44.2614363984,35.6698431049,-5.05586395248,-9.3498156953,-3.99937390381,-3.8020183134,-5.75754562408,-1.03737438165,-0.463224559192,0,-1.60847404308,-0.799807539558,-1.7853479341,27.161262589,1.17725538639,1.52091644335,1.49110288318,1.42324453346,-3.8499167812,-3.55650557154,-3.9734381683,-3.19961647847,101.999682422,1
1167.77063538,1,29,44.9058522597,40.63061453,44.2235621781,46.0047646554,44.0094081695,34.4474708283,-5.00883069948,-10.1552940244,-3.95495617841,-3.74675991716,-5.7808327612,-0.882370086721,-0.492883542363,-0.538398485988,-1.63804348394,-0.781072295325,-1.4541983962,27.0643669375,1.17890612373,1.51820696826,1.49099885756,1.42324488289,-4.44110998363,-3.40575796183,-3.88241781976,-3.13415878647,95.800012176,1
1338.41138257,1,29,45.4793544783,43.9338933242,45.0772602179,46.5630450663,44.1402067684,36.807853921,-5.09689421125,-8.13042472551,-4.01626616667,-3.89894214926,-5.73311473907,-1.04555884547,-0.479229951087,0,-1.56401839079,-0.804085786271,-1.82012378356,27.4194113585,1.17627293293,1.52408261433,1.49123974645,1.42324630898,-3.44986166482,-4.03276309249,-4.56142185692,-3.35262980188,108.43719963,1
1233.35795309,1,29,45.3221977227,42.2109360977,44.6707972275,46.4203016271,44.2675946922,35.7227705093,-5.0611651169,-9.30703864743,-4.00439760794,-3.80815834792,-5.75788870782,-1.03801229316,-0.464331957809,0,-1.60805745294,-0.80018676081,-1.78732799607,27.1694008618,1.17720348811,1.52107075007,1.49110952126,1.42324451342,-3.82900601072,-3.57330739724,-3.98555913245,-3.20638626176,102.362601129,1
1280.75951675,1,29,45.5276072862,43.0900318464,44.8895409766,46.6252039322,44.3376401807,36.3247758655,-5.12146146836,-8.82048518367,-4.06153807844,-3.87799615138,-5.761791001,-1.04526800794,-0.47692769921,0,-1.60331908534,-0.804500088235,-1.80984955978,27.2619669702,1.17661318823,1.52282586122,1.49118502395,1.42324428544,-3.59116332834,-3.76441423847,-4.12342505323,-3.28338693555,106.490500619,1
1179.07935064,1,29,45.0012194062,40.9680491672,44.3264753674,46.0999733722,44.0827051547,34.7462997159,-5.01230513706,-9.97779927873,-3.95819478922,-3.75105871672,-5.77181851697,-0.935190559663,-0.479755068942,-0.34948395891,-1.62869194487,-0.786714147738,-1.56552651578,27.0783644338,1.17845445981,1.51877843476,1.49101904386,1.42324480954,-4.28506323747,-3.41735869858,-3.88456549372,-3.14048860191,97.0834197582,1
1209.81235681,1,29,45.2201654208,41.7742662497,44.5621414869,46.3185212937,44.2328012664,35.4237387055,-5.03121434229,-9.54872247697,-3.97601444193,-3.77346808458,-5.75595033674,-1.03440818989,-0.458075323659,0,-1.61041112404,-0.798044218279,-1.7761409464,27.1234208551,1.17749670551,1.52019894047,1.4910720171,1.42324462666,-3.94714869099,-3.47837963148,-3.91707752421,-3.1681380134,100.312165502,1
1062.62850259,1,29,43.9402200636,37.1458306455,43.1645555878,45.0408191253,43.236987588,31.5216387751,-4.99564914801,-11.9942495195,-3.94342293021,-3.72744930264,-5.88542810284,-0.576964991579,-0.577372993957,-1.67447251614,-1.69626717912,-0.740950030203,-0.7879236223,26.992456038,1.18796214767,1.51127144335,1.49079837164,1.42324546361,-6.12756419707,-3.33477457385,-3.87418509312,-3.0953838866,81.3915020516,1
1262.84056654,1,29,45.4499574482,42.7577121561,44.8068504903,46.5477458502,44.3111612731,36.0972031195,-5.09866797303,-9.00441429109,-4.03993758328,-3.85159575387,-5.76031583875,-1.04252517032,-0.472166200946,0,-1.60511030417,-0.802869544991,-1.80133585796,27.2269747176,1.17683633602,1.52216238629,1.49115648209,1.42324437162,-3.68107367846,-3.69217117918,-4.07130836382,-3.25427879789,104.930053668,1
1173.48108516,1,29,44.9540088618,40.8010055519,44.2755292305,46.0528412568,44.0464202211,34.5983674877,-5.01058515176,-10.0656662632,-3.95659154759,-3.74893063934,-5.7762809277,-0.909042317035,-0.486254187356,-0.443004191026,-1.63332133001,-0.783921205579,-1.51041465252,27.0714351144,1.17867805148,1.51849553603,1.49100905084,1.42324484585,-4.36231260599,-3.4116158708,-3.88350230938,-3.13735509059,96.4480817731,1
1369.48699591,1,29,45.3728635625,44.3279132394,45.1572968901,46.4454704342,43.9574771256,37.0009847675,-5.05721837877,-7.73192812896,-3.96087617815,-3.89295422568,-5.70863358845,-1.04341147251,-0.476956270784,0,-1.53377931342,-0.802334176039,-1.82104010615,27.5163898626,1.1761915048,1.52452300207,1.49125922416,1.42324802092,-3.41364958549,-4.18710635193,-4.87049737258,-3.38336287896,108.656580377,1
1329.23640643,1,29,45.510795583,43.8175601957,45.0536296446,46.597758603,44.194157115,36.750832652,-5.10860837477,-8.24807957994,-4.03261988485,-3.90071006467,-5.74034272103,-1.04619285051,-0.479901247975,0,-1.57294638234,-0.804602943629,-1.81985324222,27.3907787632,1.17629697433,1.52395259125,1.49123399572,1.42324580353,-3.46055316623,-3.98719373536,-4.47016829261,-3.34355595849,108.372428162,1
1145.35813684,1,29,44.7168461718,39.9618601101,44.019600751,45.8160725557,43.8641424576,33.8552283096,-5.00194478667,-10.5070670275,-3.94853764559,-3.73824021914,-5.79869789717,-0.777686332139,-0.518902580307,-0.912804107289,-1.65657709727,-0.769890829873,-1.23355960033,27.0366256019,1.1798012667,1.51707439116,1.49095885077,1.42324502825,-4.75037565975,-3.3827667122,-3.87816139111,-3.12161386196,93.2564544061,1
1181.38753936,1,29,45.0206845148,41.0369219616,44.3474806767,46.1194061443,44.0976655874,34.807292804,-5.01301429433,-9.9415713466,-3.95885581258,-3.7519361321,-5.76997864601,-0.945971591531,-0.477075454723,-0.310925168669,-1.62678322964,-0.787865689693,-1.58824937186,27.0812214217,1.17836227201,1.51889507511,1.49102316403,1.42324479457,-4.25321299363,-3.41972649094,-3.88500384916,-3.14178056198,97.3453723169,1
1077.79502437,1,29,44.1001654383,37.7394045379,43.3440428028,45.2004653082,43.3721975446,31.9822639335,-4.99254860274,-11.6796212699,-3.94022699614,-3.72483122725,-5.86490320127,-0.572445514751,-0.575013731662,-1.67286909646,-1.69538166147,-0.743511591822,-0.787562398732,26.9875970174,1.18538540257,1.51269625695,1.49083064086,1.42324540632,-5.82266297306,-3.33536819631,-3.87230292504,-3.09572547987,84.1176052026,1
1130.59487997,1,29,44.5923466467,39.5213472747,43.8852500478,45.6917798566,43.7684549994,33.4651143554,-4.99740899164,-10.7387821661,-3.94430971675,-3.73262823928,-5.81046577708,-0.708730470037,-0.536041487864,-1.15942749691,-1.66878530752,-0.7625255267,-1.08822340711,27.0183522057,1.18039090313,1.51632835534,1.49093249804,1.42324512401,-4.95409094873,-3.36762222827,-3.8753576542,-3.11335043954,91.5809965518,1
1091.26608985,1,29,44.2422306164,38.2666231638,43.5034652506,45.3422647408,43.4922924619,32.391396084,-4.98979466556,-11.400165122,-3.93738833362,-3.72250582493,-5.84667276603,-0.568431267504,-0.572918209873,-1.6714449221,-1.69459513531,-0.745786798017,-0.787241556128,26.9832811836,1.18309671025,1.5139617915,1.49085930271,1.42324535544,-5.55184647248,-3.33589545808,-3.87063116338,-3.09602888664,86.5389589311,1
1320.44027189,1,29,45.540938461,43.7060305487,45.0309747954,46.6310387919,44.2458798117,36.6961658336,-5.11983885176,-8.36087637784,-4.04829834583,-3.90240498154,-5.74727225424,-1.04680067702,-0.480544826515,0,-1.58150573047,-0.805098747175,-1.81959387174,27.3633284291,1.17632002305,1.52382793692,1.49122848244,1.42324531895,-3.47080320759,-3.94350597092,-4.3826826559,-3.33485678084,108.310331155,1
1102.81396878,1,29,44.3580683785,38.6924076938,43.6324342234,45.4578907855,43.5883941359,32.7310133901,-4.98887371246,-11.1748145228,-3.93635376798,-3.72206783819,-5.83261010672,-0.578972063867,-0.568292804289,-1.62351360917,-1.69175823332,-0.748665791333,-0.814735523473,26.9839660537,1.18150045758,1.51492449472,1.49088290851,1.42324530419,-5.33743429916,-3.33912393912,-3.87008169329,-3.09780065899,88.4281864186,1
1244.70604449,1,29,45.3713734528,42.4213945327,44.7231652058,46.4693559179,44.2843638143,35.8668925862,-5.07560026322,-9.19055613607,-4.0180772259,-3.82487774947,-5.75882292974,-1.03974933532,-0.467347420035,0,-1.60692307204,-0.801219385687,-1.79271973305,27.1915614949,1.17706216837,1.5214909295,1.49112759686,1.42324445884,-3.7720656845,-3.61905900824,-4.01856469069,-3.2248204782,103.350833944,1
1070.182792,1,29,44.0198872191,37.4414837314,43.2539563341,45.1203372565,43.3043342847,31.7510714562,-4.99410479812,-11.8375364058,-3.94183106813,-3.72614526606,-5.87520485926,-0.574713886387,-0.576197869534,-1.6736738692,-1.69582611183,-0.742225917851,-0.787743700535,26.9900358095,1.18667869728,1.51198112843,1.49081444461,1.42324543507,-5.9756960153,-3.33507025113,-3.87324760445,-3.09555403071,82.7493461541,1
1323.70105377,1,29,45.5297643083,43.7473752838,45.0393730891,46.6187016185,44.2267058857,36.7164311638,-5.11567564396,-8.31906190202,-4.04248624265,-3.9017766653,-5.7447034331,-1.04657535194,-0.48030624794,0,-1.57833272678,-0.804914949711,-1.81969002199,27.373504439,1.17631147874,1.52387414706,1.49123052625,1.42324549859,-3.46700345339,-3.95970129742,-4.41511412655,-3.3380816202,108.333350902,1
1176.64929137,1,29,44.980726555,40.8955399431,44.3043609942,46.079514565,44.0669548228,34.6820862405,-5.01155853685,-10.0159400173,-3.95749886435,-3.7501349745,-5.77375553167,-0.923840297754,-0.482576164693,-0.390078623086,-1.63070143876,-0.78550180527,-1.54160391069,27.0753565991,1.17855151505,1.51865563589,1.49101470616,1.4232448253,-4.31859514925,-3.41486588863,-3.88410399346,-3.13912842736,96.8076363094,1
1372.733233,1,29,45.3617392524,44.3690735554,45.1656577231,46.433188291,43.9383887254,37.0211597038,-5.05307374105,-7.69030016749,-3.95508999998,-3.89232871206,-5.70607622559,-1.04318715251,-0.476718756394,0,-1.53062046299,-0.802151198408,-1.82113582753,27.5265204822,1.17618299861,1.52456900609,1.49126125885,1.42324819976,-3.40986678017,-4.20322943884,-4.90278418198,-3.38657333385,108.679497444,1
1383.69629549,1,29,45.3241706756,44.5080785335,45.193893595,46.3917095268,43.8739241412,37.0892936941,-5.0390766358,-7.54971587582,-3.93554914977,-3.89021625237,-5.69743960172,-1.04242958793,-0.475916632266,0,-1.51995251925,-0.801533253647,-1.82145909394,27.5607332067,1.17615427185,1.52472436901,1.49126813033,1.42324880371,-3.39709164089,-4.25767968506,-5.01182190731,-3.39741555411,108.756892049,1
1165.21474369,1,29,44.8842982554,40.5543506605,44.2003026867,45.9832464579,43.9928422599,34.3799322748,-5.00804543909,-10.1954097524,-3.95422421742,-3.74578834206,-5.78287007768,-0.870432089799,-0.495850719038,-0.581095207866,-1.64015703269,-0.779797175793,-1.42903703973,27.0612033523,1.17900820465,1.51807781067,1.49099429524,1.42324489947,-4.47637823231,-3.40313607013,-3.88193242227,-3.13272817987,95.5099482119,1
1191.19695674,1,29,45.1034079828,41.3296198605,44.4367497408,46.2019921871,44.1612449334,35.0665032641,-5.01602809454,-9.78760867234,-3.96166505169,-3.75566500123,-5.76215950103,-0.991789180325,-0.465687540848,-0.147056735906,-1.61867150803,-0.792759551097,-1.68481772348,27.0933631443,1.17797048923,1.51939077717,1.49104067405,1.42324473095,-4.11785476509,-3.42978921391,-3.88686678671,-3.14727117698,98.4586270377,1
1119.80740882,1,29,44.5013751864,39.1994657585,43.7870803588,45.6009595236,43.698536437,33.1800591629,-4.9940946987,-10.9080957799,-3.94122038079,-3.72852758105,-5.81906453453,-0.658344611429,-0.548564840433,-1.33963452876,-1.67770581314,-0.757143719947,-0.982026650827,27.0049998855,1.18082174885,1.51578322902,1.49091324217,1.42324519398,-5.10294514957,-3.35655619556,-3.87330897136,-3.10731237952,90.35674411,1
1316.86671291,1,29,45.5531844484,43.6607199899,45.0217709298,46.6445593579,44.2668929176,36.6739566349,-5.12440139814,-8.4067017353,-4.0546679511,-3.90309356644,-5.75008747898,-1.04704761547,-0.480806289758,0,-1.58498309148,-0.805300174654,-1.81948849867,27.3521763273,1.17632938692,1.52377729426,1.49122624259,1.42324512209,-3.47496743758,-3.92575717432,-4.34714032979,-3.33132261203,108.285103333,1
1148.49229217,1,29,44.7432767117,40.0553784755,44.0481226399,45.8424591876,43.8844563599,33.9380472796,-5.00290771012,-10.4578752237,-3.94943521079,-3.73943161049,-5.79619964331,-0.792325268819,-0.515264087874,-0.860447366698,-1.65398536379,-0.771454441776,-1.26441364616,27.0405049397,1.17967609025,1.51723277031,1.4909644453,1.42324500793,-4.70712806448,-3.38598179986,-3.87875660849,-3.12336813946,93.6121445634,1
1182.98535282,1,29,45.0341589818,41.0845982532,44.3620213274,46.1328582267,44.1080217514,34.8495144719,-5.01350519918,-9.9164930342,-3.95931339736,-3.75254351142,-5.76870501939,-0.953434619894,-0.475220526812,-0.284233350227,-1.62546194648,-0.788662829556,-1.60397897191,27.0831991343,1.17829845621,1.51897581787,1.49102601616,1.42324478421,-4.23116507873,-3.42136556425,-3.88530729498,-3.14267490445,97.5267055511,1
1112.24370863,1,29,44.4375900006,38.9737766002,43.7182480917,45.5372803016,43.6495126171,32.9801910027,-4.9917708623,-11.0268110372,-3.93905427433,-3.7256523799,-5.82509360497,-0.623016264041,-0.557345664305,-1.4659877715,-1.68396047923,-0.753370233818,-0.907566157324,26.995637826,1.18112383891,1.51540101042,1.4908997408,1.42324524303,-5.20731516653,-3.34879718026,-3.87187252508,-3.10307875748,89.4983521575,1
1162.95135394,1,29,44.8652109394,40.4868145981,44.1797050634,45.9641908509,43.9781721898,34.3201229838,-5.00735004565,-10.2309345471,-3.95357602367,-3.74492795619,-5.78467423912,-0.859860303858,-0.4984783254,-0.61890562171,-1.64202870222,-0.778667983783,-1.40675520498,27.0584018148,1.17909860321,1.51796343416,1.49099025504,1.42324491415,-4.50761030399,-3.40081423356,-3.88150257474,-3.13146129508,95.2530798145,1
1288.17536072,1,29,45.5597430462,43.2275639529,44.9237628331,46.6572603329,44.3485986042,36.418957944,-5.13089466632,-8.74436523554,-4.07047754753,-3.88892208321,-5.76240150401,-1.04640314451,-0.478898268229,0,-1.60257778079,-0.80517489642,-1.81337299634,27.2764486826,1.17652083744,1.52310044352,1.49119683614,1.42324424978,-3.55395349635,-3.79431237695,-4.14499379648,-3.2954334787,107.136299114,1
1231.10947761,1,29,45.3124541967,42.1692365189,44.6604211994,46.4105821627,44.2642721106,35.6942146098,-5.05830498197,-9.33011812943,-4.00168717104,-3.80484561777,-5.757703604,-1.03766812104,-0.463734483516,0,-1.60828221564,-0.799982159733,-1.7862596941,27.165010023,1.17723148877,1.52098749703,1.49110593982,1.42324452423,-3.84028798961,-3.56424231554,-3.97901951394,-3.20273376353,102.166795757,1
1072.69468647,1,29,44.0463775317,37.5397920319,43.2836831858,45.1467780166,43.3267278927,31.8273606546,-4.99359128272,-11.7854273611,-3.94130175434,-3.7257116578,-5.87180550458,-0.573965366124,-0.575807126158,-1.67340830923,-1.69567945152,-0.742650166243,-0.787683874327,26.9892310537,1.18625193419,1.51221710748,1.49081978907,1.42324542558,-5.92519797029,-3.33516856747,-3.87293587789,-3.09561060573,83.2008460786,1
937.841879017,1,29,42.4904752216,31.7307236294,41.5662635683,43.5932978833,42.0061981717,28.2159455073,-5.0271616961,-14.9034034527,-3.97523445759,-3.75629803507,-6.05789630239,-0.600602173484,-0.543114442658,-1.68811034868,-1.70099797878,-0.5984350401,-0.595936700165,26.9662340743,1.23837785069,1.49376205718,1.49043769419,1.42324578303,-9.01226475531,-3.33229857784,-3.87574741361,-3.09395983689,57.2572745422,1
1302.61239406,1,29,45.6020316088,43.4799838788,44.9850582756,46.6984905958,44.3507106226,36.5853679196,-5.14260061952,-8.58949129075,-4.080075223,-3.90584021446,-5.76131693157,-1.04803261095,-0.481849222159,0,-1.59885369303,-0.806103634605,-1.81906818341,27.3076924903,1.17636673784,1.52357528933,1.4912173082,1.42324433682,-3.49157784264,-3.854960244,-4.20536803713,-3.31722541385,108.184473844,1
1160.8477054,1,29,44.8474707316,40.4240449671,44.1605611398,45.9464801142,43.964537476,34.2645347989,-5.00670373036,-10.2639521407,-3.9529735769,-3.74412829299,-5.78635106989,-0.850034633244,-0.500920485577,-0.654047524345,-1.64376827662,-0.777618485731,-1.38604593503,27.0557979989,1.17918262178,1.51785712989,1.49098649998,1.42324492779,-4.53663813814,-3.39865626314,-3.88110306418,-3.13028382206,95.0143401845,1
1084.63886768,1,29,44.1723402652,38.0072528143,43.4250358212,45.2725051257,43.433210595,32.1901195287,-4.99114949184,-11.5376463019,-3.93878484136,-3.7236498293,-5.85564140661,-0.570406115623,-0.573949122273,-1.67214555858,-1.69498207453,-0.744667488119,-0.787399397779,26.9854044002,1.18422265478,1.51333919942,1.49084520223,1.42324538047,-5.68507729357,-3.33563606651,-3.87145360285,-3.09587962272,85.3477503278,1
1151.4341242,1,29,44.7680853765,40.14315821,44.0748943208,45.8672266388,43.9035237264,34.0157841731,-5.00381154504,-10.4117020099,-3.95027769809,-3.74054989369,-5.79385469149,-0.806065906506,-0.511848866717,-0.811303428262,-1.6515526686,-0.772922104703,-1.29337437427,27.0441462272,1.17955859508,1.51738143074,1.49096969654,1.42324498885,-4.6665343007,-3.38899959792,-3.87931530113,-3.12501476804,93.9460082645,1
1013.83668221,1,29,43.4256639831,35.2362596064,42.5871319644,44.5272255675,42.8020071742,30.0397736299,-5.00562383107,-13.0064318297,-3.95370448606,-3.73587184448,-5.95145822668,-0.591504482234,-0.584962914957,-1.67963083565,-1.69911595478,-0.73270929734,-0.78908570519,27.0080878664,1.1962517269,1.50668771279,1.4906945592,1.4232456479,-7.10845394745,-3.33286484655,-3.88024016682,-3.09428495582,72.6214269298,1
1229.5588672,1,29,45.3057347938,42.1404793449,44.6532656056,46.4038793533,44.2619807672,35.6745216778,-5.05633255442,-9.34603437366,-3.99981797936,-3.80256106814,-5.75757595132,-1.0374307705,-0.463322448845,0,-1.60843721816,-0.799841061215,-1.78552296374,27.1619819801,1.17725079879,1.52093008345,1.49110346996,1.42324453169,-3.8480683519,-3.55799078639,-3.97450961353,-3.2002149005,102.031762998,1
1027.63957108,1,29,43.571228554,35.7764648424,42.7504813545,44.672517847,42.9250603062,30.4589836483,-5.00280205806,-12.7200920327,-3.95079590073,-3.73348916213,-5.9327787338,-0.587391354825,-0.582815775636,-1.67817158058,-1.69831005466,-0.735040547107,-0.788756959493,27.0036657237,1.19390665881,1.50798442037,1.49072392706,1.42324559577,-6.83096661222,-3.33340509599,-3.87852722583,-3.09459583619,75.102424182,1
1086.27296846,1,29,44.1895734098,38.0712068028,43.4443744805,45.2897060341,43.4477786481,32.2397490971,-4.99081542688,-11.5037470154,-3.93844049883,-3.72336774755,-5.85342997289,-0.569919169393,-0.573694926063,-1.67197279983,-1.69488666537,-0.744943480855,-0.787360478129,26.9848808701,1.18394502612,1.51349271445,1.49084867905,1.4232453743,-5.65222603507,-3.33570002573,-3.87125081065,-3.09591642732,85.641471416,1
1235.58460872,1,29,45.3318466947,42.2522310118,44.6810725637,46.429926771,44.2708850306,35.751049294,-5.06399749626,-9.2841831354,-4.00708174197,-3.81143893038,-5.75807201534,-1.03835312534,-0.464923634039,0,-1.6078348714,-0.800389376379,-1.78838593093,27.1737490907,1.17717575919,1.52115319521,1.49111306795,1.42324450271,-3.81783351542,-3.58228450877,-3.99203528861,-3.21000331509,102.556506349,1
1131.21949975,1,29,44.5976141067,39.5399849664,43.8909343021,45.697038566,43.7725034475,33.4816197169,-4.99760089695,-10.7289785123,-3.94448859652,-3.73286567697,-5.80996788894,-0.711647928949,-0.535316356496,-1.14899308881,-1.6682687894,-0.762837145882,-1.09437244737,27.0191253363,1.18036595616,1.51635991942,1.490933613,1.42324511996,-4.94547194279,-3.36826297742,-3.87547627772,-3.11370005732,91.6518836279,1
1369.70253563,1,29,45.372124944,44.3306461522,45.1578520225,46.4446549393,43.9562097171,37.0023243185,-5.05694318813,-7.72916416593,-3.96049199449,-3.89291269359,-5.70846378776,-1.04339657838,-0.476940500591,0,-1.53356957589,-0.802322026911,-1.82104646175,27.5170625032,1.17619094001,1.52452605659,1.49125935926,1.42324803279,-3.41339841936,-4.18817687315,-4.87264111309,-3.38357604286,108.658101996,1
1247.23493483,1,29,45.3823321263,42.4682946047,44.7348352629,46.480287529,44.2881007661,35.8990097868,-5.07881709509,-9.16459833513,-4.0211256904,-3.82860362121,-5.75903111847,-1.04013643029,-0.468019407334,0,-1.60667027843,-0.801449503245,-1.79392126651,27.1964999298,1.17703067566,1.5215845653,1.49113162495,1.42324444668,-3.75937669251,-3.62925462642,-4.02591988676,-3.22892849162,103.571058855,1
1241.92506645,1,29,45.3593223844,42.3698193148,44.7103318409,46.4573346095,44.2802543514,35.8315738425,-5.07206276749,-9.21910149185,-4.01472488093,-3.82078047117,-5.7585939881,-1.03932365351,-0.466608446939,0,-1.6072010649,-0.800966329292,-1.79139842697,27.1861307813,1.17709680037,1.52138795978,1.49112316723,1.42324447221,-3.78601955492,-3.60784705893,-4.01047630565,-3.22030296513,103.108656325,1
1374.08046451,1,29,45.3571225159,44.3861556332,45.1691275798,46.4280910385,43.9304667858,37.0295325702,-5.05135366136,-7.67302401065,-3.95268865919,-3.89206911559,-5.70501488604,-1.04309405673,-0.476620184768,0,-1.52930949811,-0.802075260261,-1.82117555317,27.5307248238,1.17617946843,1.52458809836,1.49126210328,1.42324827397,-3.40829686573,-4.20992073402,-4.91618363666,-3.38790571527,108.689008331,1
1215.83137899,1,29,45.2462482042,41.8858933018,44.5899174372,46.3445396658,44.2416956006,35.5001809854,-5.03887073692,-9.48694020932,-3.98327010468,-3.78233604707,-5.7564458476,-1.03532951621,-0.459674723364,0,-1.60980944896,-0.798591922014,-1.77900072109,27.1351748441,1.17742174958,1.52042180343,1.49108160439,1.42324459771,-3.91694756952,-3.50264626381,-3.93458365632,-3.17791551288,100.836323709,1
1327.35392843,1,29,45.5172465194,43.7936915173,45.0487812359,46.6048809615,44.2052263907,36.739133299,-5.11101183117,-8.2722194438,-4.03597526302,-3.90107279716,-5.74182572402,-1.04632293265,-0.48003898148,0,-1.57477818521,-0.804709051518,-1.81979773384,27.3849040634,1.17630190703,1.52392591373,1.49123281581,1.42324569982,-3.46274679768,-3.97784403124,-4.45144531998,-3.34169423042,108.35913866,1
1051.78214736,1,29,43.8258349475,36.7213356037,43.0361951025,44.9266479768,43.1402920343,31.1922221711,-4.99786650647,-12.2192562688,-3.94570850607,-3.72932162222,-5.90010650946,-0.580197100554,-0.57906022306,-1.67561920354,-1.69690045807,-0.739118126509,-0.788181951744,26.9959309722,1.18980490984,1.51025248629,1.49077529428,1.42324550458,-6.34561465296,-3.33435004407,-3.87553112776,-3.09513959578,79.4419262938,1
